cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2025-33124,full,6af44691-9827-412d-aeea-d52948da8d46,completed,0.897143,0.76,1,1,1,1,1.0,0.4,1,1,0,1,selected,live_pass,1,5,26650,6527,0.0,11.2585,113.114
CVE-2025-33124,no_rag,6fd418ed-cb59-4f21-b263-5919ee887af2,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18920,9773,0.0,10.5625,93.824
CVE-2025-33124,no_bon,97a446e6-5a8b-44f7-a7d6-748bddc1700e,completed,0.971429,0.85,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,5330,2060,0.0,2.629,69.233
CVE-2025-33124,no_self_test,dab715b2-8000-4c80-86ab-ca6c6dd5f62b,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,26670,9105,0.0,12.5535,88.007
CVE-2026-43685,full,8e59a27d-0e50-45d3-aba9-7eccadca1a21,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,33910,10173,0.0,15.2595,117.355
CVE-2026-43685,no_rag,6a4308c6-29e7-49a4-9f56-be0f5d11671c,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18940,10415,0.0,10.8895,110.426
CVE-2026-43685,no_bon,9d7208ed-3333-4fa6-b23d-801509a5f96b,completed,0.977143,0.88,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6783,1942,0.0,3.0059,73.571
CVE-2026-43685,no_self_test,e839cf6d-4bf7-4ac2-b952-deb760468500,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,33915,8184,0.0,14.2665,79.699
CVE-2026-6066,full,bb4cf414-9422-419d-b4b5-6c743c2e545d,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,32620,6902,0.0,13.237,104.517
CVE-2026-6066,no_rag,2164f4ec-2c23-4f00-93af-0da01edb8e3b,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18970,7689,0.0,9.5355,77.599
CVE-2026-6066,no_bon,4acfe732-e26c-4d99-a5ba-c9d11b67edc7,completed,0.971429,0.85,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6520,1621,0.0,2.7665,71.194
CVE-2026-6066,no_self_test,3a2b8e68-b8b1-4c51-a11f-d87134eea898,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32600,7460,0.0,13.51,72.667
CVE-2026-7271,full,1652ebbc-d600-455c-abaa-39c85383dca0,completed,0.954286,0.76,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,32350,7065,0.0,13.2375,109.837
CVE-2026-7271,no_rag,78f41e36-5701-4163-933e-043e898a3cbb,completed,0.865714,0.92,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,19000,6826,0.0,9.113,77.36
CVE-2026-7271,no_bon,0d425ba9-d98d-4ef4-8900-fabd99228cf2,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,2,13065,3153,0.0,5.496,113.68
CVE-2026-7271,no_self_test,4c07c497-1d00-43cf-a39e-61d973976064,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,32370,9498,0.0,14.46,88.538
CVE-2026-5779,full,49dd666b-70c7-47b2-87c1-8d8676d71913,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,30880,8470,0.0,13.499,117.368
CVE-2026-5779,no_rag,ba0c1851-2826-4cc3-a950-bc2abf5ee0f7,completed,0.869524,0.94,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18980,11241,0.0,11.3145,100.25
CVE-2026-5779,no_bon,a64016eb-7d32-440e-bb1b-b0c02c70b86a,completed,0.93619,0.89,1,1,1,1,0.7,1.0,1,1,1,1,selected,live_pass,1,1,6173,1952,0.0,2.8279,76.498
CVE-2026-5779,no_self_test,1c1417dc-a991-47cb-a033-ea4b48f76ef9,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,30865,7838,0.0,13.1785,75.212
CVE-2026-4394,full,bc16b9a2-99e9-4909-9e5e-d8d6ad1aa603,completed,0.980952,0.9,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,5,33390,7872,0.0,13.953,112.115
CVE-2026-4394,no_rag,5c019533-c8a9-4914-960b-076e6f1ed7d0,completed,0.86381,0.91,1,1,1,1,0.5,0.5,1,1,0,1,selected,live_pass,1,5,18955,9778,0.0,10.5755,103.859
CVE-2026-4394,no_bon,d471db6d-9a6a-4e1b-95fd-e6a86648fe82,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,live_pass,1,1,6676,1585,0.0,2.7953,67.537
CVE-2026-4394,no_self_test,3944881d-f35f-41bc-9e92-a084ecb493c9,completed,0.984762,0.92,1,1,1,1,1.0,1.0,1,1,1,1,selected,static,0,0,33380,5361,0.0,12.6945,72.943
