cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2026-3546,full,39baef13-a54b-4dc4-8b9f-909c45ebf105,completed,0.969524,0.84,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,33905,9930,0.0,15.1365,95.29
CVE-2026-3546,no_rag,428786a4-d5d2-4f31-9c9d-f8f9ebabb117,completed,0.854286,0.86,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18585,10207,0.0,10.679,72.437
CVE-2026-3546,no_bon,edb765bd-eef0-4c1e-8463-0fad361ee445,completed,0.904762,0.8,1,1,1,1,1.0,0.4,1,1,1,1,selected,,,,6780,1538,0.0,2.803,64.567
CVE-2026-8253,full,46d31a31-fbef-433c-843a-a16e4c94f648,completed,0.961905,0.8,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,36555,7162,0.0,14.5475,79.144
CVE-2026-8253,no_rag,4f7c1789-5d67-404c-b6e0-6029554aa1fc,completed,0.846667,0.82,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18630,22235,0.0,16.7065,197.716
CVE-2026-8253,no_bon,a425fd4e-10f6-4a11-b085-187dcaa41aca,completed,0.958095,0.78,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,7315,1071,0.0,2.73,58.674
CVE-2026-5311,full,7aff289b-1bc9-43e1-859a-3cdbcf65a7f6,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,31260,7016,0.0,12.886,79.892
CVE-2026-5311,no_rag,79878211-d87a-4939-b1a7-8413b458d625,completed,0.86,0.89,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18625,8839,0.0,10.007,60.965
CVE-2026-5311,no_bon,47e3067f-887d-46a2-a855-7a6fde9eed9d,completed,0.958095,0.78,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6255,875,0.0,2.314,59.601
CVE-2024-44166,full,497a07e0-b240-49c8-ae82-4a174472822d,completed,0.973333,0.86,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29870,6123,0.0,12.0225,67.079
